ID,SyntacticCategory,GroupName,RulesName,Status,Comment,CommentFonts,InputStructures,OutputStructures,TriggerWord,NameFonts,SourceLanguage,References,SSDS,UserDefinedInsertions,IgnorePhrasalEmbedding,IgnoreClausalEmbedding,IncludePreviousVerse,ContinueExecution,GrammarTopics
1045,5,Common Transfer Rules,  Specify Position of Embedded NPs,1,  -*-  -*-  -*-  -*-  -*-  -*-  -*-  -*-  -*-  -*-  -*-  -*-  -*-  -*-  -*-,-*--*--*--*--*--*--*--*--*--*--*--*--*--*--*-,{~|c-(~|n-A-Body Part~|P-)~|}~|-*-{~|c-(~|n-A-Composed of~|P-)~|}~|-*-{~|c-(~|n-A-Generic Genitive~|P-)~|}~|-*-{~|c-(~|n-A-Group~|P-)~|}~|-*-{~|c-(~|n-A-Kinship~|P-)~|}~|-*-{~|c-(~|n-A-Made of~|P-)~|}~|-*-{~|c-(~|n-A-Name~|P-)~|}~|-*-{~|c-(~|n-A-Nationality~|P-)~|}~|-*-{~|c-(~|n-A-Owner~|P-)~|}~|-*-{~|c-(~|n-A-Part Whole~|P-)~|}~|-*-{~|c-(~|n-A-Quantity~|P-)~|}~|-*-{~|c-(~|n-A-Realm of Authority~|P-)~|}~|-*-{~|c-(~|n-A-Region of Authority~|P-)~|}~|-*-{~|c-(~|n-A-Subgroup~|P-)~|}~|-*-{~|c-(~|n-A-Title~|P-)~|}~|-*-,{~|c-^~|-1~|0(~|n-^~|-1~|0A-Body Part~|P-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-^~|-1~|0A-Composed of~|P-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-^~|-1~|0A-Generic Genitive~|P-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-^~|-1~|0A-Group~|P-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-^~|-1~|0A-Kinship~|P-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-^~|-1~|0A-Made of~|P-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-^~|-1~|0A-Name~|P-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-^~|-1~|0A-Nationality~|P-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-^~|-1~|0A-Owner~|P-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-^~|-1~|0A-Part Whole~|P-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-^~|-1~|0A-Quantity~|P-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-^~|-1~|0A-Realm of Authority~|P-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-^~|-1~|0A-Region of Authority~|P-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-^~|-1~|0A-Subgroup~|P-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-^~|-1~|0A-Title~|P-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-,,,2,,-*--*--*--*--*--*--*--*--*--*--*--*--*--*--*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1046,2,Complex Event Insertion Rules,"  ""to rebel"" X refuses to obey Y",1,  Joshua 1:18  Whoever rebels against you will be killed.-*-,"15,15-*-","{~|c-(~|v-Arefuse~|V-)~|[~|c-P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(~|n-,A,,,,,,,,,,,,)~|(~|v-Bobey~|V-)~|(~|n-,P,,,,,,,,,,,,)~|]~|}~|-*-","{~|c-^~|-1~|0(~|v-^~|-1~|0Arebel~|V-P,U,I,N,A,N,^2|Time,Aspect,Mood,Reflexivity,Polarity,Target Tense & Form,Target Aspect,Target Mood,~|Insert~|1Arefuse~|V-^~|Delete~|0)~|^~|-1~|0[~|c-P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,^~|Delete~|0(~|n-,A,,,,,,,,,,,,^~|Delete~|0)~|^~|Delete~|0(~|v-^~|Delete~|0Bobey~|V-^~|Delete~|0)~|^~|Delete~|0(~|n-,P,,,,,,,,,,,,^~|-1~|0)~|^~|-1~|0]~|^~|Delete~|0}~|^~|-1~|0-*-",,,2,,-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2Arebel
1047,1,Complex Object Insertion Rules,"  ""straw"" long dry grass",1,  Bible Stories 16:4  -*-,"22,22-*-",{~|c-(~|n-(~|j-Along~|A-)~|(~|j-Adry~|A-)~|Agrass~|N-)~|}~|-*-,"{~|c-^~|-1~|0(~|n-^~|-1~|0(~|j-^~|Delete~|0Along~|A-^~|Delete~|0)~|^~|Delete~|0(~|j-^~|Delete~|0Adry~|A-^~|Delete~|0)~|^~|Delete~|0Agrass~|N-^~|Delete~|0Astraw~|N-S,D,A,n,K,3,N,N,^8|Number,Participant Tracking,Polarity,Proximity,~|Insert~|1)~|^~|-1~|0}~|^~|-1~|0-*-",,,2,,0-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1Astraw
1048,2,Complex Event Insertion Rules,"  ""to stone"" X kills Y by throwing stones at Y -> X stones Y",1,  Exodus 17:4  These people will kill me soon by throwing stones at me. -> These people will stone me soon.-*-,"15,15-*-","{~|c-(~|n-,A,,,,,,,,,,,,.~|N-)~|(~|v-Akill~|V-)~|(~|n-,P,,,,,,,,,,,,.~|N-)~|[~|c-Aby~|P-(~|n-,A,,,,,,,,,,,,.~|N-)~|(~|v-Athrow~|V-)~|(~|n-,P,,,,,,,,,,,,Astone~|N-)~|(~|n-,d,,,,,,,,,,,,.~|N-)~|]~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,,,,,,,,,,,,^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0(~|v-^~|-1~|0Astone~|V-P,U,I,N,A,N,^5|Time,Aspect,Mood,Reflexivity,Polarity,Target Tense & Form,Target Aspect,Target Mood,~|Insert~|1Akill~|V-^~|Delete~|0)~|^~|-1~|0(~|n-,P,,,,,,,,,,,,^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0[~|c-^~|Delete~|0Aby~|P-^~|Delete~|0(~|n-,A,,,,,,,,,,,,^~|Delete~|0.~|N-^~|Delete~|0)~|^~|Delete~|0(~|v-^~|Delete~|0Athrow~|V-^~|Delete~|0)~|^~|Delete~|0(~|n-,P,,,,,,,,,,,,^~|Delete~|0Astone~|N-^~|Delete~|0)~|^~|Delete~|0(~|n-,d,,,,,,,,,,,,^~|Delete~|0.~|N-^~|Delete~|0)~|^~|Delete~|0]~|^~|Delete~|0}~|^~|-1~|0-*-",,,2,,12102-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2Astone
1051,2,Complex Event Insertion Rules,"  ""to thresh"" X separates the grain from the plants",1,  Ruth 2:17  -*-,"13,13-*-","{~|c-(~|n-,A,,,,,,,,,,,,)~|(~|v-Aseparate~|V-)~|(~|n-,P,,,,,,,,,,,,Abarley,Agrain~|N-)~|(~|n-,s,,,,,,,,,,,,Aplant~|N-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,,,,,,,,,,,,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Athresh~|V-P,U,I,N,A,N,^4|Time,Aspect,Mood,Reflexivity,Polarity,~|Insert~|1Aseparate~|V-^~|Delete~|0)~|^~|-1~|0(~|n-,P,,,,,,,,,,,,^~|-1~|0Abarley,Agrain~|N-^~|-1~|0)~|^~|-1~|0(~|n-,P,,,,,,,,,,,,^~|Delete~|0Aplant~|N-^~|Delete~|0)~|^~|Delete~|0}~|^~|-1~|0-*-",,,2,,00-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2Athresh
1052,2,Complex Event Insertion Rules,"  ""to winnow"" X separates the chaff from grain",1,  Ruth 3:2-*-,-*-,"{~|c-(~|n-,A,,,,,,,,,,,,)~|(~|v-Aseparate~|V-)~|(~|n-,P,,,,,,,,,,,,Achaff~|N-)~|(~|n-,s,,,,,,,,,,,,Abarley,Agrain~|N-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,,,,,,,,,,,,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Awinnow~|V-P,U,I,N,A,N,^4|Time,Aspect,Mood,Reflexivity,Polarity,~|Insert~|1Aseparate~|V-^~|Delete~|0)~|^~|-1~|0(~|n-,P,,,,,,,,,,,,^~|Delete~|0Achaff~|N-^~|Delete~|0)~|^~|Delete~|0(~|n-,P,,,,,,,,,,,,^~|-1~|0Abarley,Agrain~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-",,,2,,00-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2Awinnow
1053,2,Complex Event Insertion Rules,Copied from the target grammar:   'stop being conscious' -> 'to faint',1,  Luke 21:26  -*-,"14,14-*-","{~|c-(~|v-Dbe~|V-,c,,,,,,,,,,,,,,,,)~|(~|j-Aconscious~|A-)~|}~|-*-","{~|c-^~|-1~|0(~|v-^~|-1~|0Dbe~|V-,U,,,,,,,,,,,,,,,,^~|549~|0)~|^~|-1~|0(~|j-^~|Delete~|0Aconscious~|A-^~|Delete~|0)~|^~|Delete~|0}~|^~|-1~|0-*-","Dbe,",,2,,-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
974,2,Complex Object Insertion Rules,"  ""shepherd"" man that cares for sheep -> shepherd",1,  Gen. 29:9 Rachel was a shepherd.-*-  We don't want this rule to apply if someone is taking care of a specific person's sheep as in Exodus 3:1 Moses was taking care of Jethro's sheep.-*-  Luke 2:8 Some men that care for sheep were in a field that night.-*-,-*--*--*-,"{~|c-(~|n-,A,~|N-)~|(~|v-Acare~|V-,R,,,,,,,,,,,,,,,,)~|(~|n-,P,Asheep~|N-)~|}~|-*-{~|c-(~|n-,A,~|N-)~|(~|v-Acare~|V-,R,,,,,,,,,,,,,,,,)~|(~|n-,P,Asheep~|N-(~|n-A-Owner~|P-)~|)~|}~|-*-{~|c-(~|n-Aman,Aperson~|N-[~|c-(~|n-,A,Aman,Aperson~|N-)~|(~|v-Acare~|V-)~|(~|n-,P,Asheep~|N-)~|]~|)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0~|N-^~|~|0)~|^~|-1~|0(~|v-^~|-1~|0Acare~|V-,R,,,,,,,,,,,,,,,,^~|Delete~|0Lbe~|V-P,U,I,N,A,N,^5|Time,Aspect,Mood,Reflexivity,Polarity,~|Insert~|1)~|^~|-1~|0(~|n-,P,^~|Delete~|0Asheep~|N-^~|Delete~|0)~|^~|Delete~|0(~|n-S,S,N,,,,,,,,,,,^~|-1~|1Ashepherd~|N-S,D,A,n,K,3,N,N,,,,,,,,.,,,^~|Insert~|1)~|^~|-1~|1}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-,A,^~|-1~|0~|N-^~|~|0)~|^~|-1~|0(~|v-^~|-1~|0Acare~|V-,R,,,,,,,,,,,,,,,,^~|~|0)~|^~|-1~|0(~|n-,P,^~|-1~|0Asheep~|N-^~|~|0(~|n-^~|-1~|0A-Owner~|P-^~|~|0)~|^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-^~|-1~|0Aman,Aperson~|N-^~|Delete~|0Ashepherd~|N-S,D,A,n,K,3,N,^2|Number,Participant Tracking,Polarity,Proximity,Person,Surface Realization,Participant Status,~|Insert~|1[~|c-^~|Delete~|0(~|n-,p,^~|Delete~|0Aman,Aperson~|N-^~|Delete~|0)~|^~|Delete~|0(~|v-^~|Delete~|0Acare~|V-^~|Delete~|0)~|^~|Delete~|0(~|n-,P,^~|Delete~|0Asheep~|N-^~|Delete~|0)~|^~|Delete~|0]~|^~|Delete~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Acare,",,2,,00-*-00-*-000-*-,,NNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,NNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1Ashepherd
1066,1,Complex Object Insertion Rules,"  ""sheaf"" a group/bunch of plants that people cut (and tied)",1,  Ruth 2:7    Ruth 2:16  -*-,"12,12,25,25-*-","{~|c-(~|n-(~|n-Agroup~|N-A-Group~|P-)~|Abarley,Aplant,Astalk~|N-[~|c-T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(~|n-,A,,,,,,,,,,,,~|N-)~|(~|v-Acut,Aharvest~|V-)~|(~|n-,P,,,,,,,,,,,,Abarley,Aplant,Astalk~|N-)~|]~|)~|}~|-*-","{~|c-^~|-1~|0(~|n-^~|-1~|0(~|n-^~|Delete~|0Agroup~|N-^~|Delete~|0A-Group~|P-^~|Delete~|0)~|^~|Delete~|0Asheaf~|N-S,D,A,n,K,3,N,N,^6|Number,Participant Tracking,Polarity,Proximity,~|Insert~|1Abarley,Aplant,Astalk~|N-^~|Delete~|0[~|c-T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,^~|Delete~|0(~|n-,A,,,,,,,,,,,,^~|Delete~|0~|N-^~|Delete~|0)~|^~|Delete~|0(~|v-^~|Delete~|0Acut,Aharvest~|V-^~|Delete~|0)~|^~|Delete~|0(~|n-,P,,,,,,,,,,,,^~|Delete~|0Abarley,Aplant,Astalk~|N-^~|Delete~|0)~|^~|Delete~|0]~|^~|Delete~|0)~|^~|-1~|0}~|^~|-1~|0-*-",,,2,,0000-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1Asheaf
1055,1,Complex Object Insertion Rules,"  ""famine"" -> many people do not have enough food",1,  Ruth 1:1  -*-  Ruth 1:1  -*-,"12,12-*-12,12-*-","{~|c-(~|n-,A,,,,,,,,,,,,(~|j-Amuch-many~|A-)~|Aperson~|N-)~|(~|v-Ahave~|V-)~|(~|n-,S,,,,,,,,,,,,(~|j-Aenough~|A-)~|Afood~|N-)~|}~|-*-{~|c-(~|n-,A,,,,,,,,,,,,(~|j-Amuch-many~|A-)~|Aperson~|N-[~|c-T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(~|n-,A,,,,,,,,,,,,Aperson~|N-)~|(~|v-Alive~|V-)~|(~|n-,d,,,,,,,,,,,,Bin~|P-.~|N-)~|]~|)~|(~|v-Ahave~|V-)~|(~|n-,S,,,,,,,,,,,,(~|j-Aenough~|A-)~|Afood~|N-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,,,,,,,,,,,,^~|-1~|0Afamine~|N-S,I,A,n,K,3,N,N,,,,,,,,,,,,,^~|Insert~|1(~|j-^~|Delete~|0Amuch-many~|A-^~|Delete~|0)~|^~|Delete~|0Aperson~|N-^~|Delete~|0)~|^~|-1~|0(~|v-^~|-1~|0Ebe~|V-P,U,I,N,A,N,^8|Time,Aspect,Mood,Reflexivity,Polarity,~|Insert~|1Ahave~|V-^~|Delete~|0)~|^~|-1~|0(~|n-,S,,,,,,,,,,,,^~|Delete~|0(~|j-^~|Delete~|0Aenough~|A-^~|Delete~|0)~|^~|Delete~|0Afood~|N-^~|Delete~|0)~|^~|Delete~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-,A,,,,,,,,,,,,^~|-1~|0Afamine~|N-S,I,A,n,K,3,N,N,,,,,,,,,,,,,^~|Insert~|1(~|j-^~|Delete~|0Amuch-many~|A-^~|Delete~|0)~|^~|Delete~|0Aperson~|N-^~|Delete~|0[~|c-T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,^~|Delete~|0(~|n-,A,,,,,,,,,,,,^~|Delete~|0Aperson~|N-^~|Delete~|0)~|^~|Delete~|0(~|v-^~|Delete~|0Alive~|V-^~|Delete~|0)~|^~|Delete~|0Move0!(~|n-,N,,,,,,,,,,,,^~|-1~|0Bin~|P-^~|-1~|0.~|N-^~|-1~|0)~|^~|-1~|0]~|^~|Delete~|0)~|^~|-1~|0(~|v-^~|-1~|0Ebe~|V-P,U,I,N,A,N,,,,,,,,,,,,^20|Time,Aspect,Mood,Reflexivity,~|Insert~|1Ahave~|V-^~|Delete~|0)~|^~|-1~|0(~|n-,S,,,,,,,,,,,,^~|Delete~|0(~|j-^~|Delete~|0Aenough~|A-^~|Delete~|0)~|^~|Delete~|0Afood~|N-^~|Delete~|0)~|^~|Delete~|0}~|^~|-1~|0-*-",,,2,,00-*-0000-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1Afamine
1068,1,Complex Object Insertion Rules,"  ""wineskin"" bag that contains wine",1,  Joshua 9:13  -*-,"15,15-*-","{~|c-(~|n-,,,,,,,,,,,,,Abag~|N-[~|c-(~|n-,A,Abag~|N-)~|(~|v-Acontain~|V-)~|(~|n-,P,Awine~|N-)~|]~|)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,,,,,,,,,,,,^~|-1~|0Awineskin~|N-S,D,A,n,K,3,N,N,^2|Number,Participant Tracking,Proximity,Person,Surface Realization,~|Insert~|1Abag~|N-^~|Delete~|0[~|c-^~|Delete~|0(~|n-,A,^~|Delete~|0Abag~|N-^~|Delete~|0)~|^~|Delete~|0(~|v-^~|Delete~|0Acontain~|V-^~|Delete~|0)~|^~|Delete~|0(~|n-,P,^~|Delete~|0Awine~|N-^~|Delete~|0)~|^~|Delete~|0]~|^~|Delete~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Abag,",,2,,000-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1Awineskin
1069,1,Common Transfer Rules,"  Set Surface Realization of 'First as Third', 'Second as Third', and 'First Inclusive/Exclusive as Third' Nouns to Pronoun",1,  -*-,-*-,"{~|c-(~|n-.~|N-,,,,,FSIE,N,,,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-^~|-1~|0.~|N-,,,,,FSIE,P,,,,,,,,,,,,,,^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-",,,-1,,0-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1070,1,Common Transfer Rules,"  Add Appositives for 'First as Third', 'Second as Third', and 'First Inclusive/Exclusive as Third' Nouns",1,"  First as Third, Second as Third, First Inclusive as Third, and First Exclusive as Third   Joshua 5:14:6  Will YOU, MY MASTER, tell a message to ME, YOUR SERVANT?  Joshua 9:9 WE, YOUR SERVANTS, have come ...-*-  If a noun marked as First as Third, Second as Third, First Inclusive as Third, or First Exclusive as Third is in a Generic Genitive relationship, we don't want the appositives. Mark 9:31-*-","107,165,177,208-*--*-","{~|c-(~|n-.~|N-,,,,,FSIE,,,,,,,,,,,&(~|n-&)~|)~|}~|-*-{~|c-(~|n-A-Generic Genitive~|P-.~|N-,,,,,FSIE,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-^~|-1~|0Copy2~|N-,,,,,FSIE,,,,,,,,,,,^~|-1~|1(~|n-S,N,N,N,N,^~|-1~|1Insert~|&Leading Comma^~|,~|1.~|N-,,,,,FSIE,A,,,,,,,,,,^~|~|0&(~|n-^~|-1~|0&)~|^~|-1~|0Insert~|&Trailing Comma^~|,~|1)~|^~|-1~|1)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-^~|-1~|0A-Generic Genitive~|P-^~|~|0.~|N-,,,,,FSIE,,,,,,,,,,,^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-",,,2,,0-*-0-*-,"&Leading Comma~!~101~!~,&Trailing Comma~!~101~!~,",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1071,3,Complex Event Insertion Rules,Copied from the target grammar:   'water becomes less deep' -> 'recede',1,  Genesis 8:3  The water continued receding.-*-,"15,44-*-","{~|c-(~|n-,A,,,,,,,,,,,,Awater~|N-)~|(~|v-Abecome~|V-)~|(~|j-,P,,,,,,Adeep~|A-L,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,,,,,,,,,,,,^~|-1~|0Awater~|N-^~|~|0)~|^~|-1~|0(~|v-^~|-1~|0Abecome~|V-^~|554~|0)~|^~|-1~|0(~|j-,P,,,,,,^~|Delete~|0Adeep~|A-L,,,,,,,,^~|Delete~|0)~|^~|Delete~|0}~|^~|-1~|0-*-",,,2,,0-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1072,1,Complex Object Insertion Rules,"  ""treasury"" place where valuable things are stored",1,  Joshua 6:19  -*-  Joshua 6:19  -*-,"15,15-*-15,15-*-","{~|c-(~|n-Aplace~|N-[~|c-(~|n-,A,,,,,,,,,,,,Aperson~|N-)~|(~|v-Astore~|V-)~|(~|n-,P,,,,,,,,,,,,(~|j-Avaluable~|A-)~|Athing~|N-)~|(~|n-Aat~|P-Aplace~|N-)~|]~|)~|}~|-*-{~|c-(~|n-Aplace~|N-[~|c-(~|n-,A,,,,,,,,,,,,Aperson~|N-)~|(~|v-Astore~|V-)~|(~|n-,P,,,,,,,,,,,,(~|j-Avaluable~|A-)~|Athing~|N-(~|n-A-Generic Genitive,A-Owner~|P-.~|N-)~|)~|(~|n-Aat~|P-Aplace~|N-)~|]~|)~|}~|-*-","{~|c-^~|-1~|0(~|n-^~|-1~|0Atreasury~|N-S,D,A,n,K,3,N,N,^~|Insert~|1Aplace~|N-^~|Delete~|0[~|c-^~|Delete~|0(~|n-,A,,,,,,,,,,,,^~|Delete~|0Aperson~|N-^~|Delete~|0)~|^~|Delete~|0(~|v-^~|Delete~|0Astore~|V-^~|Delete~|0)~|^~|Delete~|0(~|n-,P,,,,,,,,,,,,^~|Delete~|0(~|j-^~|Delete~|0Avaluable~|A-^~|Delete~|0)~|^~|Delete~|0Athing~|N-^~|Delete~|0)~|^~|Delete~|0(~|n-^~|Delete~|0Aat~|P-^~|Delete~|0Aplace~|N-^~|Delete~|0)~|^~|Delete~|0]~|^~|Delete~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-^~|-1~|0Atreasury~|N-S,D,A,n,K,3,N,N,^~|Insert~|1Aplace~|N-^~|Delete~|0[~|c-^~|Delete~|0(~|n-,A,,,,,,,,,,,,^~|Delete~|0Aperson~|N-^~|Delete~|0)~|^~|Delete~|0(~|v-^~|Delete~|0Astore~|V-^~|Delete~|0)~|^~|Delete~|0(~|n-,P,,,,,,,,,,,,^~|Delete~|0(~|j-^~|Delete~|0Avaluable~|A-^~|Delete~|0)~|^~|Delete~|0Athing~|N-^~|Delete~|0(~|n-^~|-1~|0A-Generic Genitive,A-Owner~|P-^~|~|0.~|N-^~|-1~|0)~|^~|-1~|0)~|^~|Delete~|0(~|n-^~|Delete~|0Aat~|P-^~|Delete~|0Aplace~|N-^~|Delete~|0)~|^~|Delete~|0]~|^~|Delete~|0)~|^~|-1~|0}~|^~|-1~|0-*-",,,2,,0000-*-00000-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1Atreasury
937,2,Complex Event Insertion Rules,"  ""to fast"" X does not eat food so that X could pray -> X fasts",1,  Sometimes the Patient NP of 'to eat' is tagged as Implicit and therefore deleted for certain audiences.    1 Samuel 31:13  -*-  Esther 4:16-*-,"125,125-*--*-","{~|c-(~|v-Aeat~|V-,,,,N,,,,,,,,,,,,,)~|[~|c-E,,,,,,,,,,,,,,,,,,,,,,,Aso~|P-(~|v-Apray~|V-)~|]~|}~|-*-{~|c-(~|v-Aeat~|V-,,,,N,,,,,,,,,,,,,)~|(~|n-,P,,,,,,,,,,,,Afood~|N-)~|[~|c-E,,,,,,,,,,,,,,,,,,,,,,,Aso~|P-(~|v-Apray~|V-)~|]~|}~|-*-","{~|c-^~|-1~|0(~|v-^~|-1~|0Aeat~|V-,,,,N,,,,,,,,,,,,,^~|Delete~|0Afast~|V-P,U,I,N,A,N,,,,,,,,,,,,^2|Time,Aspect,Mood,Reflexivity,~|Insert~|1)~|^~|-1~|0[~|c-E,,,,,,,,,,,,,,,,,,,,,,,^~|Delete~|0Aso~|P-^~|Delete~|0(~|v-^~|Delete~|0Apray~|V-^~|Delete~|0)~|^~|Delete~|0]~|^~|Delete~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|v-^~|-1~|0Aeat~|V-,,,,N,,,,,,,,,,,,,^~|Delete~|0Afast~|V-P,U,I,N,A,N,,,,,,,,,,,,^2|Time,Aspect,Mood,Reflexivity,~|Insert~|1)~|^~|-1~|0(~|n-,P,,,,,,,,,,,,^~|Delete~|0Afood~|N-^~|Delete~|0)~|^~|Delete~|0[~|c-E,,,,,,,,,,,,,,,,,,,,,,,^~|Delete~|0Aso~|P-^~|Delete~|0(~|v-^~|Delete~|0Apray~|V-^~|Delete~|0)~|^~|Delete~|0]~|^~|Delete~|0}~|^~|-1~|0-*-","Aeat,",,2,,-*-0-*-,,NN0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,NN0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2Afast
